country_or_area,year,value,Processed_Category,category
Croatia,1992,16607.13448,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Croatia,1991,17268.91035,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Croatia,1990,23390.07521,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2014,6878.555309,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2013,6449.610812,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2012,7160.971876,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2011,7696.667805,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2010,8004.912021,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2009,8372.396592,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2008,8620.395582,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2007,8458.664261,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2006,8152.492308,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2005,7961.983989,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2004,7776.909405,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2003,7550.081928,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2002,7160.388458,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2001,6969.466176,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,2000,7095.964385,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1999,6847.659116,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1998,6580.29615,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1997,6287.031657,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1996,6156.132134,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1995,5848.043785,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1994,5977.257105,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1993,5733.674102,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1992,5482.97487,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1991,5107.082887,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Cyprus,1990,4621.007177,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2014,101159.1222,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2013,106477.0887,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2012,109841.3289,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2011,114113.1467,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2010,115757.3686,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2009,113970.0292,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2008,121780.7163,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2007,126933.163,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2006,125923.4024,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2005,124590.1379,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2004,126876.9162,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2003,126151.6488,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2002,122593.4001,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2001,125541.5365,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,2000,125841.9693,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1999,115475.26,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1998,123696.5173,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1997,128732.6387,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1996,132234.0718,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1995,129767.1664,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1994,129188.7341,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1993,135588.5656,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1992,141565.7197,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1991,146047.3396,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Czech Republic,1990,161662.0189,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2014,37460.65646,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2013,41537.03581,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2012,39524.40203,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2011,43970.78926,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2010,48993.41738,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2009,48592.21139,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2008,50935.67153,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2007,54429.08517,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2006,59162.49963,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2005,51307.24452,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2004,54916.91056,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2003,60493.96172,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2002,55339.6717,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2001,55845.14718,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,2000,54148.90497,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1999,58456.41582,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1998,61117.34163,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1997,65457.83484,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1996,75110.84099,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1995,61914.16101,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1994,64988.7809,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1993,61038.67124,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1992,58960.31152,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1991,64874.81386,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Denmark,1990,54306.43334,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2014,18918.71534,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2013,19566.36837,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2012,17304.63723,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2011,18449.93086,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2010,17833.77961,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2009,14153.00516,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2008,17264.52003,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2007,18755.64793,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2006,15719.52893,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2005,16330.73383,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2004,17055.07425,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2003,16833.21429,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2002,15020.28415,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2001,15493.86099,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,2000,15141.38772,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1999,15518.49062,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1998,16684.30315,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1997,18223.60427,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1996,18666.13597,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1995,17953.73597,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1994,19626.44594,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1993,18810.96392,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1992,24187.82758,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1991,33662.37251,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
Estonia,1990,36666.0273,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2014,3463397.564,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2013,3646389.525,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2012,3728965.031,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2011,3789763.641,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2010,3933290.522,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2009,3814305.258,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2008,4149624.296,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2007,4244213.129,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2006,4297988.162,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2005,4290586.668,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2004,4314560.871,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2003,4306103.945,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2002,4208860.123,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2001,4232036.863,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,2000,4165145.441,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,1999,4139002.995,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
European Union,1998,4207666.032,CO2 w/o Land Use,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
